roi;file;img;url;group;final_mask;to_timeseries;obs;date;;
ROI_0056_04;D:\scburning\ROI_0056_04\S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042.tif;D:\length_box\ROI_0056_04\S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0056_04__S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042;Lenght Box;0;0;quema en vivo;31/05/2022;;
ROI_0056_04;D:\scburning\ROI_0056_04\S2A_MSIL2A_20221207T153621_R068_T17MPN_20221208T165222.tif;D:\length_box\ROI_0056_04\S2A_MSIL2A_20221207T153621_R068_T17MPN_20221208T165222.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0056_04__S2A_MSIL2A_20221207T153621_R068_T17MPN_20221208T165222;Lenght Box;0;0;-;7/12/2022;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20170216T153611_R068_T17MPN_20210208T132519.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20170216T153611_R068_T17MPN_20210208T132519.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20170216T153611_R068_T17MPN_20210208T132519;Lenght Box;0;0;-;16/02/2017;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20170517T153621_R068_T17MPN_20210209T161256.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20170517T153621_R068_T17MPN_20210209T161256.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20170517T153621_R068_T17MPN_20210209T161256;Lenght Box;0;0;-;17/05/2017;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917;Lenght Box;0;0;-;18/12/2017;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113;Lenght Box;0;0;-;1/02/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539;Lenght Box;0;0;-;11/02/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20180308T153609_R068_T17MPN_20201013T081339.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20180308T153609_R068_T17MPN_20201013T081339.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20180308T153609_R068_T17MPN_20201013T081339;Lenght Box;1;1;-;8/03/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20180313T153611_R068_T17MPN_20201013T082619.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20180313T153611_R068_T17MPN_20201013T082619.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20180313T153611_R068_T17MPN_20201013T082619;Lenght Box;0;0;-;13/03/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457;Lenght Box;0;0;-;27/04/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20180502T153621_R068_T17MPN_20201012T045803.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20180502T153621_R068_T17MPN_20201012T045803.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20180502T153621_R068_T17MPN_20201012T045803;Lenght Box;0;0;-;2/05/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20180517T153619_R068_T17MPN_20201012T110719.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20180517T153619_R068_T17MPN_20201012T110719.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20180517T153619_R068_T17MPN_20201012T110719;Lenght Box;0;0;-;17/05/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20180522T153621_R068_T17MPN_20201012T125615.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20180522T153621_R068_T17MPN_20201012T125615.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20180522T153621_R068_T17MPN_20201012T125615;Lenght Box;0;0;-;22/05/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323;Lenght Box;0;0;-;13/12/2018;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20190221T153619_R068_T17MPN_20201007T191811.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20190221T153619_R068_T17MPN_20201007T191811.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20190221T153619_R068_T17MPN_20201007T191811;Lenght Box;0;0;-;21/02/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20190308T153611_R068_T17MPN_20201007T042714.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20190308T153611_R068_T17MPN_20201007T042714.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20190308T153611_R068_T17MPN_20201007T042714;Lenght Box;0;0;-;8/03/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20190417T153621_R068_T17MPN_20201007T031109.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20190417T153621_R068_T17MPN_20201007T031109.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20190417T153621_R068_T17MPN_20201007T031109;Lenght Box;0;0;-;17/04/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20190422T153629_R068_T17MPN_20201105T153234.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20190422T153629_R068_T17MPN_20201105T153234.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20190422T153629_R068_T17MPN_20201105T153234;Lenght Box;0;0;-;22/04/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20190606T153621_R068_T17MPN_20201005T224736.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20190606T153621_R068_T17MPN_20201005T224736.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20190606T153621_R068_T17MPN_20201005T224736;Lenght Box;0;0;-;6/06/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20190731T153629_R068_T17MPN_20201005T203154.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20190731T153629_R068_T17MPN_20201005T203154.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20190731T153629_R068_T17MPN_20201005T203154;Lenght Box;0;0;-;31/07/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20191108T153619_R068_T17MPN_20201003T143240.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20191108T153619_R068_T17MPN_20201003T143240.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20191108T153619_R068_T17MPN_20201003T143240;Lenght Box;0;0;-;8/11/2019;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620;Lenght Box;0;0;-;21/02/2020;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20200312T153621_R068_T17MPN_20201006T124007.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20200312T153621_R068_T17MPN_20201006T124007.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20200312T153621_R068_T17MPN_20201006T124007;Lenght Box;0;0;quema en vivo;12/03/2020;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20200327T153619_R068_T17MPN_20201027T115556.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20200327T153619_R068_T17MPN_20201027T115556.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20200327T153619_R068_T17MPN_20201027T115556;Lenght Box;0;0;-;27/03/2020;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20200531T153631_R068_T17MPN_20200911T150826.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20200531T153631_R068_T17MPN_20200911T150826.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20200531T153631_R068_T17MPN_20200911T150826;Lenght Box;0;0;-;31/05/2020;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801;Lenght Box;0;0;-;17/11/2020;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20210327T153621_R068_T17MPN_20210328T034439.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20210327T153621_R068_T17MPN_20210328T034439.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20210327T153621_R068_T17MPN_20210328T034439;Lenght Box;0;0;-;27/03/2021;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229;Lenght Box;0;0;nubes;17/11/2021;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20211127T153619_R068_T17MPN_20211128T185152.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20211127T153619_R068_T17MPN_20211128T185152.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20211127T153619_R068_T17MPN_20211128T185152;Lenght Box;0;0;nubes;27/11/2021;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20220111T153621_R068_T17MPN_20220112T175106.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20220111T153621_R068_T17MPN_20220112T175106.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20220111T153621_R068_T17MPN_20220112T175106;Lenght Box;0;0;-;11/01/2022;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20220406T153619_R068_T17MPN_20220407T062652.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20220406T153619_R068_T17MPN_20220407T062652.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20220406T153619_R068_T17MPN_20220407T062652;Lenght Box;0;0;-;6/04/2022;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20220521T153631_R068_T17MPN_20220522T204323.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20220521T153631_R068_T17MPN_20220522T204323.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20220521T153631_R068_T17MPN_20220522T204323;Lenght Box;0;0;quema en vivo;21/05/2022;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042.tif;D:\length_box\ROI_0057_03\S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2A_MSIL2A_20220531T153631_R068_T17MPN_20220601T164042;Lenght Box;0;0;-;31/05/2022;;
ROI_0057_03;D:\scburning\ROI_0057_03\S2B_MSIL2A_20221202T153619_R068_T17MPN_20221203T224642.tif;D:\length_box\ROI_0057_03\S2B_MSIL2A_20221202T153619_R068_T17MPN_20221203T224642.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0057_03__S2B_MSIL2A_20221202T153619_R068_T17MPN_20221203T224642;Lenght Box;0;0;quema en vivo;2/12/2022;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20170407T153621_R068_T17MPN_20210209T053659.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20170407T153621_R068_T17MPN_20210209T053659.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20170407T153621_R068_T17MPN_20210209T053659;Lenght Box;0;0;-;7/04/2017;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20171024T153621_R068_T17MPN_20201015T015839;Lenght Box;1;1;quema en vivo;24/10/2017;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20171128T153609_R068_T17MPN_20201014T224654.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20171128T153609_R068_T17MPN_20201014T224654.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20171128T153609_R068_T17MPN_20201014T224654;Lenght Box;0;0;-;28/11/2017;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20171208T153609_R068_T17MPN_20201014T125140.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20171208T153609_R068_T17MPN_20201014T125140.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20171208T153609_R068_T17MPN_20201014T125140;Lenght Box;0;0;-;8/12/2017;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20180211T153621_R068_T17MPN_20201026T024539;Lenght Box;0;0;-;11/02/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20180221T153621_R068_T17MPN_20201013T234923.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20180221T153621_R068_T17MPN_20201013T234923.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20180221T153621_R068_T17MPN_20201013T234923;Lenght Box;0;0;-;21/02/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20180427T153619_R068_T17MPN_20201026T075457;Lenght Box;0;0;-;27/04/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636;Lenght Box;0;0;-;20/08/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20180904T153609_R068_T17MPN_20201011T084140.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20180904T153609_R068_T17MPN_20201011T084140.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20180904T153609_R068_T17MPN_20201011T084140;Lenght Box;0;0;-;4/09/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20180919T153611_R068_T17MPN_20201009T024609.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20180919T153611_R068_T17MPN_20201009T024609.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20180919T153611_R068_T17MPN_20201009T024609;Lenght Box;0;0;-;19/09/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20181213T153609_R068_T17MPN_20201008T095323;Lenght Box;0;0;-;13/12/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20181228T153611_R068_T17MPN_20201008T134224;Lenght Box;0;0;-;28/12/2018;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20190626T153621_R068_T17MPN_20201006T063531.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20190626T153621_R068_T17MPN_20201006T063531.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20190626T153621_R068_T17MPN_20201006T063531;Lenght Box;0;0;-;26/06/2019;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133;Lenght Box;0;0;-;11/07/2019;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20190721T153629_R068_T17MPN_20201005T174325.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20190721T153629_R068_T17MPN_20201005T174325.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20190721T153629_R068_T17MPN_20201005T174325;Lenght Box;1;1;quema en vivo;21/07/2019;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20190929T153619_R068_T17MPN_20201004T183540.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20190929T153619_R068_T17MPN_20201004T183540.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20190929T153619_R068_T17MPN_20201004T183540;Lenght Box;0;0;-;29/09/2019;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20191009T153619_R068_T17MPN_20201004T003111;Lenght Box;0;0;-;9/10/2019;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20200112T153611_R068_T17MPN_20201002T174345.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20200112T153611_R068_T17MPN_20201002T174345.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20200112T153611_R068_T17MPN_20201002T174345;Lenght Box;0;0;-;12/01/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620;Lenght Box;0;0;-;21/02/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20200411T153621_R068_T17MPN_20200923T020037.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20200411T153621_R068_T17MPN_20200923T020037.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20200411T153621_R068_T17MPN_20200923T020037;Lenght Box;0;0;-;11/04/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20200506T153619_R068_T17MPN_20200920T193450.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20200506T153619_R068_T17MPN_20200920T193450.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20200506T153619_R068_T17MPN_20200920T193450;Lenght Box;0;0;-;6/05/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20200511T153621_R068_T17MPN_20200917T183929.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20200511T153621_R068_T17MPN_20200917T183929.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20200511T153621_R068_T17MPN_20200917T183929;Lenght Box;0;0;-;11/05/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20200720T153621_R068_T17MPN_20200816T203439.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20200720T153621_R068_T17MPN_20200816T203439.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20200720T153621_R068_T17MPN_20200816T203439;Lenght Box;0;0;-;20/07/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20200804T153619_R068_T17MPN_20200816T043710.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20200804T153619_R068_T17MPN_20200816T043710.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20200804T153619_R068_T17MPN_20200816T043710;Lenght Box;0;0;-;4/08/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20200814T153619_R068_T17MPN_20200816T045911.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20200814T153619_R068_T17MPN_20200816T045911.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20200814T153619_R068_T17MPN_20200816T045911;Lenght Box;0;0;-;14/08/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20200928T153621_R068_T17MPN_20200930T183601.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20200928T153621_R068_T17MPN_20200930T183601.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20200928T153621_R068_T17MPN_20200930T183601;Lenght Box;0;0;-;28/09/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20201003T153619_R068_T17MPN_20201005T071122.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20201003T153619_R068_T17MPN_20201005T071122.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20201003T153619_R068_T17MPN_20201005T071122;Lenght Box;0;0;-;3/10/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20201018T153621_R068_T17MPN_20201019T182949;Lenght Box;0;0;-;18/10/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20201117T153621_R068_T17MPN_20201118T220801;Lenght Box;1;1;quema en vivo;17/11/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20201122T153619_R068_T17MPN_20201123T142559;Lenght Box;0;0;-;22/11/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430;Lenght Box;0;0;-;22/12/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2A_MSIL2A_20201227T153621_R068_T17MPN_20201228T080048.tif;D:\length_box\ROI_0061_02\S2A_MSIL2A_20201227T153621_R068_T17MPN_20201228T080048.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2A_MSIL2A_20201227T153621_R068_T17MPN_20201228T080048;Lenght Box;0;0;quema en vivo;27/12/2020;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20210121T153619_R068_T17MPN_20210122T143121.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20210121T153619_R068_T17MPN_20210122T143121.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20210121T153619_R068_T17MPN_20210122T143121;Lenght Box;1;1;quema en vivo;21/01/2021;;
ROI_0061_02;D:\scburning\ROI_0061_02\S2B_MSIL2A_20210928T153619_R068_T17MPN_20210929T072844.tif;D:\length_box\ROI_0061_02\S2B_MSIL2A_20210928T153619_R068_T17MPN_20210929T072844.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0061_02__S2B_MSIL2A_20210928T153619_R068_T17MPN_20210929T072844;Lenght Box;0;0;-;28/09/2021;;
